Time,RightACC,RightEMGext
23.883,-2.40951,-2.45945
23.884,-2.40951,-3.92465
23.885,-2.40951,-3.41965
23.886,-2.40951,-2.68705
23.887,-2.40951,-3.92465
23.888,-2.40951,-3.92465
23.889,-2.40951,0.243358
23.89,-2.40951,-1.22184
23.891,-2.40951,-3.92465
23.892,-2.40951,-3.92465
23.893,-2.40951,-1.72685
23.894,-2.40951,0.470953
23.895,-2.40951,-3.19205
23.896,-1.1888,-3.92465
23.897,-1.1888,3.40136
23.898,-1.1888,1.20355
23.899,-1.1888,-3.92465
23.9,-1.1888,-3.19205
23.901,-1.1888,-3.92465
23.902,-1.1888,-3.41965
23.903,-1.1888,-0.994249
23.904,-1.1888,0.470953
23.905,-1.1888,-0.261648
23.906,0.031901,-1.95444
23.907,0.031901,3.90636
23.908,0.031901,3.90636
23.909,0.031901,6.83676
23.91,0.031901,9.03457
23.911,0.031901,7.79696
23.912,0.031901,6.33176
23.913,0.031901,-3.19205
23.914,0.031901,-1.95444
23.915,0.031901,0.243358
23.916,0.031901,3.90636
23.917,0.031901,0.470953
23.918,0.031901,6.33176
23.919,0.031901,-0.261648
23.92,0.031901,-1.72685
23.921,0.031901,1.70856
23.922,0.031901,1.70856
23.923,1.2526,-1.22184
23.924,1.2526,-1.22184
23.925,1.2526,2.44116
23.926,1.2526,0.243358
23.927,1.2526,1.93615
23.928,1.2526,5.59916
23.929,1.2526,8.52956
23.93,1.2526,7.06436
23.931,1.2526,-3.92465
23.932,1.2526,-3.19205
23.933,1.2526,1.93615
23.934,1.2526,-0.994249
23.935,1.2526,-3.41965
23.936,1.2526,-2.68705
23.937,1.2526,-1.22184
23.938,1.2526,-1.22184
23.939,1.2526,0.243358
23.94,1.2526,0.243358
23.941,1.2526,-3.41965
23.942,1.2526,-3.19205
23.943,1.2526,-1.22184
23.944,1.2526,1.70856
23.945,1.2526,3.90636
23.946,1.2526,6.10416
23.947,1.2526,1.20355
23.948,1.2526,0.470953
23.949,1.2526,-1.22184
23.95,1.2526,-1.22184
23.951,1.2526,-0.994249
23.952,1.2526,-0.994249
23.953,1.2526,-0.489243
23.954,0.031901,-1.22184
23.955,0.031901,0.243358
23.956,0.031901,0.243358
23.957,0.031901,-2.68705
23.958,0.031901,-0.489243
23.959,0.031901,3.90636
23.96,0.031901,0.243358
23.961,0.031901,3.90636
23.962,0.031901,2.44116
23.963,0.031901,-3.41965
23.964,0.031901,1.93615
23.965,0.031901,8.52956
23.966,0.031901,0.470953
23.967,0.031901,5.59916
23.968,0.031901,4.86656
23.969,0.031901,-0.489243
23.97,0.031901,0.243358
23.971,0.031901,-3.19205
23.972,0.031901,-3.19205
23.973,0.031901,-3.41965
23.974,0.031901,-2.68705
23.975,0.031901,-1.95444
23.976,0.031901,-1.95444
23.977,0.031901,-3.92465
23.978,0.031901,-2.45945
23.979,0.031901,-0.261648
23.98,0.031901,-0.261648
23.981,0.031901,-2.45945
23.982,0.031901,-3.19205
23.983,0.031901,-3.92465
23.984,0.031901,-3.19205
23.985,0.031901,-3.92465
23.986,0.031901,-2.68705
23.987,0.031901,-1.22184
23.988,0.031901,-1.22184
23.989,0.031901,-3.41965
23.99,0.031901,-2.68705
23.991,-1.1888,-1.95444
23.992,-1.1888,-1.95444
23.993,-1.1888,-3.19205
23.994,-1.1888,-3.19205
23.995,-1.1888,-3.92465
23.996,-1.1888,-3.19205
23.997,-1.1888,-2.45945
23.998,-1.1888,-2.45945
23.999,-1.1888,-3.92465
24.0,-1.1888,-3.92465
24.001,-1.1888,-3.41965
24.002,0.031901,0.243358
24.003,0.031901,3.90636
24.004,0.031901,3.17376
24.005,0.031901,3.90636
24.006,0.031901,6.10416
24.007,0.031901,7.56937
24.008,0.031901,2.44116
24.009,0.031901,12.9252
24.01,0.031901,1.20355
24.011,0.031901,4.13396
24.012,0.031901,4.86656
24.013,0.031901,2.44116
24.014,0.031901,3.17376
24.015,0.031901,4.13396
24.016,0.031901,-3.41965
24.017,1.2526,-0.261648
24.018,1.2526,-0.261648
24.019,1.2526,0.243358
24.02,1.2526,0.975958
24.021,1.2526,1.70856
24.022,1.2526,2.44116
24.023,1.2526,-0.489243
24.024,1.2526,-1.95444
24.025,2.47331,-3.41965
24.026,2.47331,-3.41965
24.027,2.47331,-3.19205
24.028,2.47331,-3.19205
24.029,2.47331,-2.68705
24.03,2.47331,-1.22184
24.031,2.47331,-3.19205
24.032,2.47331,0.470953
24.033,2.47331,-3.19205
24.034,2.47331,-3.92465
24.035,2.47331,-2.68705
24.036,2.47331,-3.41965
24.037,1.2526,-3.19205
24.038,1.2526,-3.92465
24.039,1.2526,-1.95444
24.04,1.2526,-2.68705
24.041,1.2526,0.243358
24.042,1.2526,1.70856
24.043,1.2526,0.470953
24.044,1.2526,1.20355
24.045,1.2526,-1.95444
24.046,1.2526,-1.95444
24.047,1.2526,-2.45945
24.048,1.2526,-3.19205
24.049,1.2526,1.70856
24.05,1.2526,4.63896
24.051,1.2526,7.56937
24.052,1.2526,9.03457
24.053,1.2526,-3.41965
24.054,1.2526,15.8556
24.055,1.2526,-2.45945
24.056,1.2526,-3.92465
24.057,1.2526,-3.41965
24.058,1.2526,-3.19205
24.059,1.2526,-3.19205
24.06,1.2526,-2.45945
24.061,1.2526,-0.994249
24.062,1.2526,-0.994249
24.063,1.2526,-1.95444
24.064,1.2526,0.243358
24.065,1.2526,3.90636
24.066,1.2526,9.03457
24.067,1.2526,3.90636
24.068,1.2526,-0.994249
24.069,1.2526,9.26216
24.07,1.2526,-3.19205
24.071,1.2526,-1.22184
24.072,1.2526,-1.95444
24.073,1.2526,-3.19205
24.074,1.2526,-3.19205
24.075,1.2526,-3.92465
24.076,1.2526,-3.41965
24.077,1.2526,-3.92465
24.078,1.2526,-3.92465
24.079,1.2526,-1.22184
24.08,1.2526,-1.22184
24.081,1.2526,0.470953
24.082,1.2526,3.40136
24.083,1.2526,-0.261648
24.084,1.2526,-2.45945
24.085,1.2526,-3.19205
24.086,1.2526,-1.22184
24.087,1.2526,1.70856
24.088,1.2526,0.243358
24.089,1.2526,-1.22184
24.09,1.2526,1.70856
24.091,1.2526,-1.22184
24.092,1.2526,-3.92465
24.093,1.2526,-2.45945
24.094,1.2526,-0.261648
24.095,1.2526,1.20355
24.096,1.2526,0.470953
24.097,1.2526,-3.19205
24.098,1.2526,-3.92465
24.099,1.2526,-3.41965
24.1,1.2526,-3.41965
24.101,1.2526,-3.19205
24.102,1.2526,-0.261648
24.103,1.2526,-3.41965
24.104,1.2526,-3.41965
24.105,1.2526,-3.92465
24.106,1.2526,1.20355
24.107,1.2526,-1.22184
24.108,1.2526,0.243358
24.109,1.2526,12.9252
24.11,0.031901,12.1926
24.111,0.031901,-1.22184
24.112,0.031901,-1.22184
24.113,0.031901,-1.72685
24.114,0.031901,-3.19205
24.115,0.031901,11.965
24.116,0.031901,11.2324
24.117,0.031901,6.33176
24.118,0.031901,1.93615
24.119,0.031901,-3.92465
24.12,0.031901,0.470953
24.121,0.031901,-3.41965
24.122,0.031901,-1.95444
24.123,0.031901,-1.22184
24.124,0.031901,0.243358
24.125,0.031901,0.975958
24.126,0.031901,0.975958
24.127,0.031901,3.90636
24.128,0.031901,3.90636
24.129,0.031901,2.66876
24.13,0.031901,4.13396
24.131,0.031901,-3.19205
24.132,0.031901,-3.92465
24.133,0.031901,0.470953
24.134,0.031901,-1.72685
24.135,0.031901,3.17376
24.136,0.031901,0.975958
24.137,0.031901,-3.19205
24.138,0.031901,-1.22184
24.139,0.031901,-1.95444
24.14,0.031901,-3.41965
24.141,0.031901,1.70856
24.142,-1.1888,2.44116
24.143,-1.1888,-3.41965
24.144,-1.1888,-1.22184
24.145,-1.1888,-3.41965
24.146,-1.1888,1.93615
24.147,-1.1888,7.79696
24.148,-1.1888,1.20355
24.149,-1.1888,0.243358
24.15,-1.1888,0.243358
24.151,-1.1888,-3.19205
24.152,-1.1888,-3.41965
24.153,-1.1888,4.63896
24.154,-2.40951,0.243358
24.155,-2.40951,-0.994249
24.156,-2.40951,-0.994249
24.157,-2.40951,-0.489243
24.158,-2.40951,-1.95444
24.159,-2.40951,-2.45945
24.16,-2.40951,-0.261648
24.161,-2.40951,-3.19205
24.162,-2.40951,-3.41965
24.163,-2.40951,-0.489243
24.164,-2.40951,-0.489243
24.165,-1.1888,-1.72685
24.166,-1.1888,0.470953
24.167,-1.1888,-3.92465
24.168,-1.1888,-1.95444
24.169,-1.1888,-0.489243
24.17,-1.1888,-2.68705
24.171,-1.1888,-3.92465
24.172,-1.1888,-3.92465
24.173,-1.1888,-0.489243
24.174,-1.1888,0.243358
24.175,-1.1888,2.44116
24.176,-1.1888,2.44116
24.177,-1.1888,1.93615
24.178,-1.1888,1.20355
24.179,-1.1888,-1.72685
24.18,-1.1888,-2.45945
24.181,-1.1888,-3.19205
24.182,-1.1888,-3.19205
24.183,-1.1888,-3.92465
24.184,-1.1888,-3.92465
24.185,-1.1888,-3.41965
24.186,-1.1888,-0.489243
24.187,-1.1888,1.70856
24.188,0.031901,-0.489243
24.189,0.031901,0.470953
24.19,0.031901,-3.19205
24.191,0.031901,-3.92465
24.192,0.031901,-3.41965
24.193,0.031901,-1.95444
24.194,0.031901,-1.22184
24.195,0.031901,0.243358
24.196,0.031901,0.243358
24.197,0.031901,-0.489243
24.198,1.2526,-0.994249
24.199,1.2526,6.33176
24.2,1.2526,0.470953
24.201,1.2526,4.86656
24.202,1.2526,5.59916
24.203,1.2526,3.17376
24.204,1.2526,5.37156
24.205,1.2526,6.10416
24.206,1.2526,6.10416
24.207,1.2526,-1.72685
24.208,2.47331,-0.261648
24.209,2.47331,-3.19205
24.21,2.47331,-3.92465
24.211,2.47331,-3.19205
24.212,2.47331,-0.994249
24.213,2.47331,0.470953
24.214,2.47331,-0.994249
24.215,2.47331,-1.72685
24.216,2.47331,-3.19205
24.217,2.47331,-3.41965
24.218,2.47331,-1.95444
24.219,2.47331,-1.22184
24.22,2.47331,-1.95444
24.221,2.47331,-0.261648
24.222,2.47331,-0.994249
24.223,2.47331,-3.92465
24.224,2.47331,-2.68705
24.225,2.47331,-0.489243
24.226,2.47331,-0.489243
24.227,2.47331,-3.41965
24.228,2.47331,-1.22184
24.229,2.47331,-3.41965
24.23,2.47331,-3.41965
24.231,2.47331,-0.489243
24.232,2.47331,3.17376
24.233,2.47331,2.66876
24.234,2.47331,18.786
24.235,2.47331,-0.261648
24.236,2.47331,-3.19205
24.237,2.47331,-2.68705
24.238,2.47331,-1.95444
24.239,2.47331,0.975958
24.24,2.47331,3.17376
24.241,2.47331,-1.22184
24.242,2.47331,-2.45945
24.243,2.47331,1.93615
24.244,2.47331,7.79696
24.245,2.47331,1.20355
24.246,2.47331,-1.72685
24.247,2.47331,-3.19205
24.248,2.47331,3.17376
24.249,2.47331,11.2324
24.25,2.47331,11.2324
24.251,2.47331,2.66876
24.252,2.47331,1.93615
24.253,2.47331,-2.68705
24.254,2.47331,-0.994249
24.255,2.47331,12.9252
24.256,2.47331,5.59916
24.257,1.2526,0.470953
24.258,1.2526,0.470953
24.259,1.2526,-2.45945
24.26,1.2526,-1.72685
24.261,1.2526,-2.45945
24.262,1.2526,-2.45945
24.263,1.2526,0.470953
24.264,1.2526,-0.261648
24.265,1.2526,-2.68705
24.266,1.2526,-2.68705
24.267,1.2526,-1.72685
24.268,1.2526,-1.72685
24.269,1.2526,-3.92465
24.27,1.2526,-3.19205
24.271,1.2526,-3.19205
24.272,1.2526,-3.41965
24.273,1.2526,-1.22184
24.274,1.2526,-3.19205
24.275,0.031901,-3.41965
24.276,0.031901,-3.41965
24.277,0.031901,-3.41965
24.278,0.031901,-1.95444
24.279,0.031901,-0.489243
24.28,0.031901,-3.41965
24.281,0.031901,-3.19205
24.282,0.031901,-1.72685
24.283,0.031901,-0.261648
24.284,0.031901,0.243358
24.285,0.031901,0.470953
24.286,0.031901,3.40136
24.287,0.031901,0.243358
24.288,0.031901,0.243358
24.289,0.031901,-3.92465
24.29,0.031901,-3.92465
24.291,0.031901,-3.41965
24.292,0.031901,-3.41965
24.293,0.031901,-3.19205
24.294,0.031901,-3.92465
24.295,-1.1888,-2.45945
24.296,-1.1888,2.66876
24.297,-1.1888,-2.68705
24.298,-1.1888,-2.68705
24.299,-1.1888,0.470953
24.3,-1.1888,2.66876
24.301,-1.1888,-0.994249
24.302,-1.1888,-1.72685
24.303,-1.1888,-2.45945
24.304,-1.1888,-3.92465
24.305,-1.1888,-1.95444
24.306,-1.1888,-1.22184
24.307,-1.1888,-3.41965
24.308,-1.1888,-3.41965
24.309,-1.1888,2.44116
24.31,-1.1888,2.44116
24.311,-1.1888,-1.95444
24.312,-1.1888,-2.68705
24.313,-1.1888,-3.41965
24.314,-1.1888,-3.92465
24.315,-1.1888,-1.72685
24.316,-1.1888,-3.92465
24.317,-1.1888,-2.45945
24.318,-1.1888,0.470953
24.319,-1.1888,-3.92465
24.32,-1.1888,-2.68705
24.321,-1.1888,-3.19205
24.322,-1.1888,0.470953
24.323,-1.1888,-3.41965
24.324,-1.1888,-2.68705
24.325,-1.1888,-1.22184
24.326,-1.1888,-3.92465
24.327,-1.1888,-0.994249
24.328,-1.1888,-1.72685
24.329,-1.1888,-3.41965
24.33,0.031901,-3.41965
24.331,0.031901,0.470953
24.332,0.031901,0.470953
24.333,0.031901,-3.92465
24.334,0.031901,-3.19205
24.335,0.031901,-3.92465
24.336,0.031901,-3.19205
24.337,0.031901,-1.72685
24.338,0.031901,-3.92465
24.339,0.031901,11.965
24.34,0.031901,11.2324
24.341,0.031901,-0.489243
24.342,0.031901,-1.72685
24.343,0.031901,-0.489243
24.344,0.031901,2.44116
24.345,0.031901,-3.19205
24.346,0.031901,0.470953
24.347,0.031901,2.66876
24.348,0.031901,2.66876
24.349,0.031901,2.44116
24.35,0.031901,-1.72685
24.351,0.031901,-2.68705
24.352,0.031901,-2.68705
24.353,0.031901,-1.22184
24.354,0.031901,-1.22184
24.355,0.031901,-2.45945
24.356,-1.1888,-3.92465
24.357,-1.1888,1.70856
24.358,-1.1888,-1.22184
24.359,-1.1888,-3.19205
24.36,-1.1888,-1.22184
24.361,-1.1888,-3.92465
24.362,-1.1888,-0.994249
24.363,-1.1888,0.470953
24.364,-1.1888,-3.19205
24.365,-1.1888,3.90636
24.366,-1.1888,3.90636
24.367,-1.1888,-3.19205
24.368,-1.1888,-3.19205
24.369,-1.1888,4.63896
24.37,-1.1888,4.63896
24.371,-1.1888,0.243358
24.372,-1.1888,-3.41965
24.373,-2.40951,-0.994249
24.374,-2.40951,14.3904
24.375,-2.40951,0.470953
24.376,-2.40951,-3.92465
24.377,-2.40951,-1.22184
24.378,-2.40951,-1.22184
24.379,-2.40951,0.470953
24.38,-2.40951,0.470953
24.381,-2.40951,3.40136
24.382,-2.40951,1.93615
24.383,-2.40951,-3.41965
24.384,-2.40951,-2.68705
24.385,-2.40951,-1.22184
24.386,-2.40951,-1.22184
24.387,-2.40951,-2.45945
24.388,-2.40951,-1.95444
24.389,-1.1888,-3.92465
24.39,-1.1888,-0.489243
24.391,-1.1888,7.56937
24.392,-1.1888,14.1628
24.393,-1.1888,6.10416
24.394,-1.1888,5.59916
24.395,-1.1888,22.449
24.396,-1.1888,23.1816
24.397,-1.1888,-3.92465
24.398,-1.1888,-3.92465
24.399,-1.1888,-0.994249
24.4,-1.1888,1.93615
24.401,-1.1888,-3.19205
24.402,-1.1888,-3.92465
24.403,-1.1888,-3.19205
24.404,-1.1888,-0.994249
24.405,-1.1888,1.20355
24.406,-1.1888,1.20355
24.407,-1.1888,-3.41965
24.408,-1.1888,-2.68705
24.409,-1.1888,-3.92465
24.41,-1.1888,-3.92465
24.411,-1.1888,0.243358
24.412,-1.1888,0.975958
24.413,-1.1888,1.93615
24.414,-1.1888,1.20355
24.415,-1.1888,-3.41965
24.416,-1.1888,-1.22184
24.417,-1.1888,3.90636
24.418,-1.1888,3.90636
24.419,0.031901,2.44116
24.42,0.031901,-3.41965
24.421,0.031901,1.20355
24.422,0.031901,1.93615
24.423,0.031901,-0.994249
24.424,0.031901,-3.19205
24.425,0.031901,-3.41965
24.426,0.031901,-3.92465
24.427,0.031901,-2.68705
24.428,0.031901,-2.68705
24.429,0.031901,-3.41965
24.43,1.2526,-3.92465
24.431,1.2526,-2.45945
24.432,1.2526,-2.45945
24.433,1.2526,-3.19205
24.434,1.2526,-3.92465
24.435,2.47331,-2.45945
24.436,2.47331,-3.41965
24.437,2.47331,11.965
24.438,2.47331,12.6976
24.439,2.47331,-0.994249
24.44,2.47331,-3.19205
24.441,3.69401,-1.95444
24.442,3.69401,-1.22184
24.443,3.69401,1.70856
24.444,3.69401,1.70856
24.445,3.69401,2.44116
24.446,3.69401,2.44116
24.447,3.69401,4.86656
24.448,3.69401,10.7274
24.449,2.47331,-1.72685
24.45,2.47331,-3.92465
24.451,2.47331,-2.68705
24.452,2.47331,-2.68705
24.453,2.47331,-1.95444
24.454,2.47331,-0.489243
24.455,2.47331,0.975958
24.456,2.47331,0.243358
24.457,2.47331,-0.489243
24.458,2.47331,-2.68705
24.459,2.47331,-3.41965
24.46,2.47331,-3.19205
24.461,2.47331,-0.994249
24.462,2.47331,-0.994249
24.463,2.47331,-3.92465
24.464,2.47331,-3.92465
24.465,1.2526,-3.19205
24.466,1.2526,-3.19205
24.467,1.2526,-3.41965
24.468,1.2526,-3.41965
24.469,1.2526,-1.22184
24.47,1.2526,0.243358
24.471,1.2526,1.70856
24.472,1.2526,6.83676
24.473,1.2526,0.243358
24.474,0.031901,-3.92465
24.475,0.031901,-0.994249
24.476,0.031901,-1.95444
24.477,0.031901,-0.489243
24.478,0.031901,-1.95444
24.479,0.031901,-3.92465
24.48,0.031901,-3.19205
24.481,0.031901,-3.92465
24.482,0.031901,-3.92465
24.483,0.031901,-0.994249
24.484,0.031901,-0.994249
24.485,0.031901,-3.41965
24.486,0.031901,-1.95444
24.487,0.031901,-0.489243
24.488,0.031901,-2.68705
24.489,-1.1888,-1.22184
24.49,-1.1888,-0.489243
24.491,-1.1888,0.243358
24.492,-1.1888,-0.489243
24.493,-1.1888,-3.19205
24.494,-1.1888,-1.72685
24.495,-1.1888,-3.41965
24.496,-1.1888,-3.41965
24.497,-1.1888,-2.45945
24.498,-1.1888,-2.45945
24.499,-1.1888,0.975958
24.5,-1.1888,1.70856
24.501,-1.1888,-2.68705
24.502,-1.1888,-3.19205
24.503,-1.1888,-0.261648
24.504,-1.1888,0.470953
24.505,-1.1888,-1.72685
24.506,-1.1888,-3.92465
24.507,-1.1888,-1.22184
24.508,-1.1888,0.243358
24.509,-1.1888,-1.95444
24.51,-1.1888,-1.72685
24.511,-1.1888,2.66876
24.512,-1.1888,3.40136
24.513,-1.1888,-3.19205
24.514,-1.1888,-1.95444
24.515,-1.1888,0.243358
24.516,-1.1888,-1.95444
24.517,-1.1888,1.70856
24.518,-1.1888,6.10416
24.519,-1.1888,-0.994249
24.52,-1.1888,2.66876
24.521,-1.1888,-3.92465
24.522,-1.1888,-1.95444
24.523,-1.1888,0.243358
24.524,-1.1888,1.70856
24.525,-1.1888,2.44116
24.526,-1.1888,2.44116
24.527,-1.1888,4.86656
24.528,-1.1888,4.13396
24.529,-2.40951,0.243358
24.53,-2.40951,-3.92465
24.531,-2.40951,0.243358
24.532,-2.40951,0.975958
24.533,-2.40951,-0.994249
24.534,-2.40951,-1.72685
24.535,-2.40951,-3.41965
24.536,-2.40951,-1.22184
24.537,-2.40951,0.243358
24.538,-2.40951,9.03457
24.539,-2.40951,17.8258
24.54,-2.40951,16.3606
24.541,-2.40951,11.46
24.542,-2.40951,11.46
24.543,-2.40951,0.243358
24.544,-2.40951,-3.92465
24.545,-2.40951,-1.95444
24.546,-2.40951,-3.92465
24.547,-2.40951,-1.22184
24.548,-2.40951,-1.22184
24.549,-2.40951,0.243358
24.55,-2.40951,0.243358
24.551,-2.40951,1.70856
24.552,-2.40951,4.63896
24.553,-2.40951,7.56937
24.554,-2.40951,6.10416
24.555,-2.40951,3.40136
24.556,-2.40951,7.06436
24.557,-2.40951,-3.19205
24.558,-2.40951,-0.489243
24.559,-2.40951,-3.19205
24.56,-2.40951,-0.994249
24.561,-2.40951,-3.19205
24.562,-2.40951,-3.41965
24.563,-2.40951,-1.22184
24.564,-2.40951,-0.489243
24.565,-2.40951,-2.68705
24.566,-2.40951,-3.19205
24.567,-2.40951,-0.261648
24.568,-2.40951,0.470953
24.569,-2.40951,-1.95444
24.57,-2.40951,-1.22184
24.571,-2.40951,-1.95444
24.572,-2.40951,-1.22184
24.573,-2.40951,2.44116
24.574,-2.40951,6.10416
24.575,-2.40951,-1.22184
24.576,-2.40951,-2.68705
24.577,-2.40951,0.975958
24.578,-2.40951,0.975958
24.579,-2.40951,-2.45945
24.58,-2.40951,1.20355
24.581,-1.1888,-3.41965
24.582,-1.1888,-1.22184
24.583,-1.1888,-3.92465
24.584,-1.1888,-2.45945
24.585,-1.1888,-0.994249
24.586,-1.1888,-2.45945
24.587,-1.1888,-1.22184
24.588,-1.1888,-0.489243
24.589,-1.1888,-2.68705
24.59,-1.1888,-2.68705
24.591,-1.1888,-1.22184
24.592,-1.1888,3.90636
24.593,-1.1888,9.03457
24.594,-1.1888,9.03457
24.595,-1.1888,1.70856
24.596,-1.1888,0.975958
24.597,-1.1888,3.90636
24.598,-1.1888,4.63896
24.599,-1.1888,-3.19205
24.6,-1.1888,0.243358
24.601,0.031901,27.5772
24.602,0.031901,12.1926
24.603,0.031901,-3.19205
24.604,0.031901,-3.92465
24.605,0.031901,-0.994249
24.606,0.031901,-0.994249
24.607,0.031901,-1.72685
24.608,0.031901,-3.19205
24.609,0.031901,-2.68705
24.61,0.031901,-2.68705
24.611,0.031901,-3.19205
24.612,0.031901,-3.19205
24.613,0.031901,-1.95444
24.614,0.031901,-1.22184
24.615,0.031901,-3.19205
24.616,1.2526,-3.19205
24.617,1.2526,6.10416
24.618,1.2526,8.30197
24.619,1.2526,5.59916
24.62,1.2526,3.40136
24.621,1.2526,4.63896
24.622,1.2526,0.975958
24.623,1.2526,2.44116
24.624,1.2526,3.90636
24.625,1.2526,-3.19205
24.626,2.47331,3.40136
24.627,2.47331,7.79696
24.628,2.47331,0.470953
24.629,2.47331,-2.68705
24.63,2.47331,-2.68705
24.631,2.47331,-3.92465
24.632,2.47331,-3.41965
24.633,2.47331,-3.19205
24.634,2.47331,-1.72685
24.635,2.47331,-0.994249
24.636,2.47331,-0.994249
24.637,2.47331,-1.95444
24.638,2.47331,-1.22184
24.639,2.47331,-0.489243
24.64,2.47331,-3.92465
24.641,2.47331,-1.22184
24.642,2.47331,-1.22184
24.643,2.47331,-3.41965
24.644,2.47331,-2.45945
24.645,2.47331,1.20355
24.646,2.47331,0.470953
24.647,2.47331,-1.72685
24.648,2.47331,-2.45945
24.649,2.47331,-3.41965
24.65,2.47331,-3.92465
24.651,2.47331,-3.41965
24.652,1.2526,-2.68705
24.653,1.2526,-1.95444
24.654,1.2526,-1.95444
24.655,1.2526,-0.994249
24.656,1.2526,-0.994249
24.657,1.2526,-1.95444
24.658,1.2526,-1.22184
24.659,1.2526,-2.45945
24.66,0.031901,-2.45945
24.661,0.031901,-3.92465
24.662,0.031901,-3.19205
24.663,0.031901,-0.994249
24.664,0.031901,-0.994249
24.665,0.031901,-1.72685
24.666,0.031901,-3.19205
24.667,0.031901,-3.92465
24.668,0.031901,-3.41965
24.669,0.031901,-3.41965
24.67,0.031901,-3.41965
24.671,0.031901,-2.68705
24.672,0.031901,-2.68705
24.673,0.031901,-3.41965
24.674,0.031901,-3.41965
24.675,0.031901,-1.22184
24.676,0.031901,-2.68705
24.677,0.031901,-1.95444
24.678,0.031901,-3.41965
24.679,0.031901,-0.261648
24.68,0.031901,-3.41965
24.681,-1.1888,0.975958
24.682,-1.1888,0.243358
24.683,-1.1888,-3.19205
24.684,-1.1888,0.470953
24.685,-1.1888,-3.92465
24.686,-1.1888,-0.489243
24.687,-1.1888,-3.92465
24.688,-1.1888,-3.19205
24.689,-1.1888,-3.41965
24.69,-1.1888,-3.41965
24.691,-1.1888,-2.45945
24.692,-1.1888,-2.45945
24.693,-1.1888,-1.22184
24.694,-1.1888,-1.95444
24.695,-1.1888,-0.994249
24.696,-1.1888,-0.261648
24.697,-1.1888,-1.22184
24.698,-1.1888,-2.45945
24.699,-1.1888,4.13396
24.7,-1.1888,-0.994249
24.701,-1.1888,-1.95444
24.702,-1.1888,-1.22184
24.703,-1.1888,0.243358
24.704,-1.1888,3.90636
24.705,-1.1888,6.83676
24.706,-1.1888,9.03457
24.707,-1.1888,6.10416
24.708,-1.1888,3.17376
24.709,-1.1888,0.243358
24.71,-1.1888,-0.994249
24.711,-1.1888,6.33176
24.712,-1.1888,5.59916
24.713,-1.1888,0.470953
24.714,-1.1888,0.470953
24.715,-1.1888,4.13396
24.716,-1.1888,2.66876
24.717,-1.1888,-1.72685
24.718,-1.1888,-3.92465
24.719,-1.1888,-2.68705
24.72,-1.1888,-2.68705
24.721,-1.1888,11.965
24.722,-1.1888,12.6976
24.723,0.031901,-3.41965
24.724,0.031901,-0.994249
24.725,0.031901,3.40136
24.726,0.031901,1.93615
24.727,0.031901,-1.22184
24.728,0.031901,2.44116
24.729,0.031901,8.30197
24.73,0.031901,9.03457
24.731,0.031901,2.66876
24.732,0.031901,6.33176
24.733,0.031901,15.123
24.734,0.031901,12.9252
24.735,0.031901,-3.92465
24.736,0.031901,-0.489243
24.737,0.031901,2.44116
24.738,0.031901,1.70856
24.739,0.031901,1.93615
24.74,0.031901,0.470953
24.741,0.031901,-3.92465
24.742,0.031901,-0.994249
24.743,0.031901,-2.45945
24.744,0.031901,-2.68705
24.745,0.031901,2.44116
24.746,0.031901,0.243358
24.747,0.031901,-0.994249
24.748,0.031901,-3.92465
24.749,-1.1888,2.44116
24.75,-1.1888,-1.95444
24.751,-1.1888,-3.19205
24.752,-1.1888,-3.92465
24.753,-1.1888,-1.22184
24.754,-1.1888,0.975958
24.755,-1.1888,5.37156
24.756,-1.1888,9.76717
24.757,-1.1888,0.470953
24.758,-1.1888,0.470953
24.759,-1.1888,-0.489243
24.76,-1.1888,-1.22184
24.761,-1.1888,-3.19205
24.762,-1.1888,-3.19205
24.763,-1.1888,-0.994249
24.764,-1.1888,-1.72685
24.765,-1.1888,-3.41965
24.766,-1.1888,-3.19205
24.767,-1.1888,-3.92465
24.768,-1.1888,-1.95444
24.769,-1.1888,0.243358
24.77,-1.1888,-1.22184
24.771,-1.1888,-1.22184
24.772,-1.1888,-1.22184
24.773,-1.1888,-2.68705
24.774,-2.40951,-2.68705
24.775,-2.40951,-1.95444
24.776,-2.40951,-1.95444
24.777,-2.40951,-1.22184
24.778,-2.40951,-1.22184
24.779,-2.40951,-3.41965
24.78,-2.40951,-3.19205
24.781,-2.40951,-2.68705
24.782,-2.40951,-3.41965
24.783,-2.40951,-2.45945
24.784,-2.40951,-2.45945
24.785,-2.40951,-3.41965
24.786,-2.40951,-2.68705
24.787,-2.40951,-3.41965
24.788,-3.63021,-2.68705
24.789,-3.63021,-3.41965
24.79,-3.63021,-3.41965
24.791,-3.63021,-2.68705
24.792,-3.63021,-2.68705
24.793,-3.63021,-3.41965
24.794,-3.63021,-3.92465
24.795,-3.63021,-1.95444
24.796,-3.63021,-1.95444
24.797,-3.63021,-3.41965
24.798,-3.63021,-3.19205
24.799,-3.63021,-3.41965
24.8,-3.63021,-3.41965
24.801,-2.40951,-3.19205
24.802,-2.40951,-3.19205
24.803,-2.40951,-2.68705
24.804,-2.40951,-3.41965
24.805,-2.40951,-0.489243
24.806,-2.40951,0.243358
24.807,-2.40951,2.44116
24.808,-1.1888,1.70856
24.809,-1.1888,-0.994249
24.81,-1.1888,-0.261648
